status,stockNo,nPtr,lDate,lTimehms,lTimemillismicros,nBid,nAsk,nClose,nQty,nSimulate,addSubNQty
history,TX00,15958,20200527,83005,0,0,0,1089400,32,1,+32
history,TX00,15959,20200527,83010,0,1089400,1090000,1093500,34,1,+34
history,TX00,15960,20200527,83015,0,1093000,1095900,1094300,34,1,#34
history,TX00,15961,20200527,83020,0,1094300,1095900,1094300,34,1,-34
history,TX00,15962,20200527,83025,0,1094300,1095900,1094300,34,1,-34
history,TX00,15963,20200527,83030,0,1094300,1095900,1094300,35,1,-35
history,TX00,15964,20200527,83035,0,1094300,1095900,1094300,36,1,-36
history,TX00,15965,20200527,83040,0,1094300,1095900,1094300,36,1,-36
history,TX00,15966,20200527,83045,0,1094300,1095900,1095100,37,1,#37
history,TX00,15967,20200527,83050,0,1095100,1095900,1095100,37,1,-37
history,TX00,15968,20200527,83055,0,1095100,1095900,1095900,41,1,+41
history,TX00,15969,20200527,83100,0,1095800,1095900,1096000,44,1,+44
history,TX00,15970,20200527,83105,0,1096000,1096100,1096100,44,1,+44
history,TX00,15971,20200527,83110,0,1096000,1096100,1096100,45,1,+45
history,TX00,15972,20200527,83115,0,1096000,1096100,1096100,45,1,+45
history,TX00,15973,20200527,83120,0,1096000,1096100,1096100,45,1,+45
history,TX00,15974,20200527,83125,0,1096000,1096100,1096100,51,1,+51
history,TX00,15975,20200527,83130,0,1096100,1096300,1096100,51,1,-51
history,TX00,15976,20200527,83135,0,1096100,1096300,1096100,51,1,-51
history,TX00,15977,20200527,83140,0,1096100,1096300,1096100,51,1,-51
history,TX00,15978,20200527,83145,0,1096100,1096300,1096100,51,1,-51
history,TX00,15979,20200527,83150,0,1096100,1096300,1095900,56,1,-56
history,TX00,15980,20200527,83155,0,1095800,1095900,1095800,57,1,-57
history,TX00,15981,20200527,83200,0,1095500,1095900,1095800,57,1,#57
history,TX00,15982,20200527,83205,0,1095500,1095900,1096100,68,1,+68
history,TX00,15983,20200527,83210,0,1096000,1096100,1096100,72,1,+72
history,TX00,15984,20200527,83215,0,1096100,1096300,1096100,71,1,-71
history,TX00,15985,20200527,83220,0,1096100,1096300,1096100,71,1,-71
history,TX00,15986,20200527,83225,0,1096100,1096300,1096100,71,1,-71
history,TX00,15987,20200527,83230,0,1096100,1096300,1096100,71,1,-71
history,TX00,15988,20200527,83235,0,1096100,1096300,1096100,71,1,-71
history,TX00,15989,20200527,83240,0,1096100,1096300,1096100,71,1,-71
history,TX00,15990,20200527,83245,0,1096100,1096300,1096200,71,1,#71
history,TX00,15991,20200527,83250,0,1096200,1096300,1096100,73,1,-73
history,TX00,15992,20200527,83255,0,1096000,1096100,1097000,87,1,+87
history,TX00,15993,20200527,83300,0,1096900,1097100,1096900,88,1,-88
history,TX00,15994,20200527,83305,0,1096500,1097000,1096900,88,1,#88
history,TX00,15995,20200527,83310,0,1096500,1097000,1097100,90,1,+90
history,TX00,15996,20200527,83315,0,1097000,1097100,1097100,90,1,+90
history,TX00,15997,20200527,83320,0,1097000,1097100,1096900,88,1,-88
history,TX00,15998,20200527,83325,0,1096500,1097000,1096900,88,1,#88
history,TX00,15999,20200527,83330,0,1096500,1097000,1096100,90,1,-90
history,TX00,16000,20200527,83335,0,1096100,1096300,1096300,93,1,+93
history,TX00,16001,20200527,83340,0,1096100,1096300,1096300,93,1,+93
history,TX00,16002,20200527,83345,0,1096100,1096300,1096300,93,1,+93
history,TX00,16003,20200527,83350,0,1096100,1096300,1096300,93,1,+93
history,TX00,16004,20200527,83355,0,1096100,1096300,1096300,93,1,+93
history,TX00,16005,20200527,83400,0,1096100,1096300,1096100,93,1,-93
history,TX00,16006,20200527,83405,0,1096100,1096300,1096100,93,1,-93
history,TX00,16007,20200527,83410,0,1096100,1096300,1096100,93,1,-93
history,TX00,16008,20200527,83415,0,1096100,1096300,1096300,95,1,+95
history,TX00,16009,20200527,83420,0,1096100,1096300,1096300,95,1,+95
history,TX00,16010,20200527,83425,0,1096100,1096300,1096100,97,1,-97
history,TX00,16011,20200527,83430,0,1096100,1096300,1096300,95,1,+95
history,TX00,16012,20200527,83435,0,1096100,1096300,1096300,95,1,+95
history,TX00,16013,20200527,83440,0,1096100,1096300,1096300,96,1,+96
history,TX00,16014,20200527,83445,0,1096100,1096300,1096100,95,1,-95
history,TX00,16015,20200527,83450,0,1096100,1096300,1096100,95,1,-95
history,TX00,16016,20200527,83455,0,1096100,1096300,1096100,95,1,-95
history,TX00,16017,20200527,83500,0,1096100,1096300,1096100,97,1,-97
history,TX00,16018,20200527,83505,0,1096100,1096300,1096100,98,1,-98
history,TX00,16019,20200527,83510,0,1096000,1096100,1096000,107,1,-107
history,TX00,16020,20200527,83515,0,1095800,1096000,1096000,107,1,+107
history,TX00,16021,20200527,83520,0,1095800,1096000,1096000,107,1,+107
history,TX00,16022,20200527,83525,0,1095800,1096000,1096000,103,1,+103
history,TX00,16023,20200527,83530,0,1095800,1096000,1096000,103,1,+103
history,TX00,16024,20200527,83535,0,1095800,1096000,1096000,104,1,+104
history,TX00,16025,20200527,83540,0,1095800,1096000,1096000,105,1,+105
history,TX00,16026,20200527,83545,0,1095800,1096000,1096000,105,1,+105
history,TX00,16027,20200527,83550,0,1095800,1096000,1096000,106,1,+106
history,TX00,16028,20200527,83555,0,1095800,1096000,1096000,107,1,+107
history,TX00,16029,20200527,83600,0,1095800,1096000,1096000,103,1,+103
history,TX00,16030,20200527,83605,0,1095800,1096000,1096000,105,1,+105
history,TX00,16031,20200527,83610,0,1095800,1096000,1096000,107,1,+107
history,TX00,16032,20200527,83615,0,1095800,1096000,1096000,108,1,+108
history,TX00,16033,20200527,83620,0,1095800,1096000,1096000,107,1,+107
history,TX00,16034,20200527,83625,0,1095800,1096000,1096000,108,1,+108
history,TX00,16035,20200527,83630,0,1095800,1096000,1096000,104,1,+104
history,TX00,16036,20200527,83635,0,1095800,1096000,1096000,105,1,+105
history,TX00,16037,20200527,83640,0,1095800,1096000,1096000,105,1,+105
history,TX00,16038,20200527,83645,0,1095800,1096000,1096000,106,1,+106
history,TX00,16039,20200527,83650,0,1095800,1096000,1096000,106,1,+106
history,TX00,16040,20200527,83655,0,1095800,1096000,1096000,106,1,+106
history,TX00,16041,20200527,83700,0,1095800,1096000,1096000,108,1,+108
history,TX00,16042,20200527,83705,0,1095800,1096000,1096000,113,1,+113
history,TX00,16043,20200527,83710,0,1095800,1096000,1096000,113,1,+113
history,TX00,16044,20200527,83715,0,1095800,1096000,1096000,113,1,+113
history,TX00,16045,20200527,83720,0,1095800,1096000,1096000,109,1,+109
history,TX00,16046,20200527,83725,0,1095800,1096000,1096000,109,1,+109
history,TX00,16047,20200527,83730,0,1095800,1096000,1096000,111,1,+111
history,TX00,16048,20200527,83735,0,1095800,1096000,1096000,111,1,+111
history,TX00,16049,20200527,83740,0,1095800,1096000,1096000,111,1,+111
history,TX00,16050,20200527,83745,0,1095800,1096000,1096000,112,1,+112
history,TX00,16051,20200527,83750,0,1095800,1096000,1096000,112,1,+112
history,TX00,16052,20200527,83755,0,1095800,1096000,1096000,112,1,+112
history,TX00,16053,20200527,83800,0,1095800,1096000,1096000,115,1,+115
history,TX00,16054,20200527,83805,0,1095800,1096000,1096000,115,1,+115
history,TX00,16055,20200527,83810,0,1095800,1096000,1096000,120,1,+120
history,TX00,16056,20200527,83815,0,1095800,1096000,1096000,120,1,+120
history,TX00,16057,20200527,83820,0,1095800,1096000,1096000,120,1,+120
history,TX00,16058,20200527,83825,0,1095800,1096000,1096000,121,1,+121
history,TX00,16059,20200527,83830,0,1095800,1096000,1096000,122,1,+122
history,TX00,16060,20200527,83835,0,1095800,1096000,1096000,122,1,+122
history,TX00,16061,20200527,83840,0,1095800,1096000,1096100,127,1,+127
history,TX00,16062,20200527,83845,0,1096000,1096100,1096000,126,1,-126
history,TX00,16063,20200527,83850,0,1096000,1096100,1096000,129,1,-129
history,TX00,16064,20200527,83855,0,1095800,1096000,1096000,130,1,+130
history,TX00,16065,20200527,83900,0,1095800,1096000,1096000,131,1,+131
history,TX00,16066,20200527,83905,0,1095800,1096100,1096000,131,1,#131
history,TX00,16067,20200527,83910,0,1096000,1096100,1096000,131,1,-131
history,TX00,16068,20200527,83915,0,1096000,1096100,1096000,131,1,-131
history,TX00,16069,20200527,83920,0,1096000,1096100,1096100,126,1,+126
history,TX00,16070,20200527,83925,0,1096000,1096100,1096100,128,1,+128
history,TX00,16071,20200527,83930,0,1096000,1096300,1096100,128,1,#128
history,TX00,16072,20200527,83935,0,1096000,1096300,1096100,124,1,#124
history,TX00,16073,20200527,83940,0,1096000,1096100,1096100,125,1,+125
history,TX00,16074,20200527,83945,0,1096000,1096100,1096300,119,1,+119
history,TX00,16075,20200527,83950,0,1096100,1096300,1096300,119,1,+119
history,TX00,16076,20200527,83955,0,1096100,1096300,1096300,118,1,+118
history,TX00,16077,20200527,84000,0,1096100,1096300,1096600,141,1,+141
history,TX00,16078,20200527,84005,0,1096500,1096600,1096300,143,1,-143
history,TX00,16079,20200527,84010,0,1096100,1096300,1096300,144,1,+144
history,TX00,16080,20200527,84015,0,1096100,1096300,1096300,144,1,+144
history,TX00,16081,20200527,84020,0,1096100,1096300,1096300,145,1,+145
history,TX00,16082,20200527,84025,0,1096100,1096300,1096300,146,1,+146
history,TX00,16083,20200527,84030,0,1096100,1096300,1096400,147,1,+147
history,TX00,16084,20200527,84035,0,1096300,1096400,1096400,148,1,+148
history,TX00,16085,20200527,84040,0,1096300,1096400,1096300,145,1,-145
history,TX00,16086,20200527,84045,0,1096100,1096300,1096300,146,1,+146
history,TX00,16087,20200527,84050,0,1096100,1096300,1096400,150,1,+150
history,TX00,16088,20200527,84055,0,1096300,1096500,1096500,151,1,+151
history,TX00,16089,20200527,84100,0,1096400,1096500,1096500,152,1,+152
history,TX00,16090,20200527,84105,0,1096400,1096500,1096500,151,1,+151
history,TX00,16091,20200527,84110,0,1096400,1096500,1096400,153,1,-153
history,TX00,16092,20200527,84115,0,1096300,1096500,1096500,154,1,+154
history,TX00,16093,20200527,84120,0,1096400,1096500,1096400,155,1,-155
history,TX00,16094,20200527,84125,0,1096300,1096400,1096300,152,1,-152
history,TX00,16095,20200527,84130,0,1096100,1096300,1096300,152,1,+152
history,TX00,16096,20200527,84135,0,1096200,1096300,1096300,155,1,+155
history,TX00,16097,20200527,84140,0,1096200,1096300,1096300,157,1,+157
history,TX00,16098,20200527,84145,0,1096200,1096300,1096300,156,1,+156
history,TX00,16099,20200527,84150,0,1096200,1096300,1096300,156,1,+156
history,TX00,16100,20200527,84155,0,1096200,1096300,1096300,156,1,+156
history,TX00,16101,20200527,84200,0,1096200,1096300,1096300,155,1,+155
history,TX00,16102,20200527,84205,0,1096200,1096300,1096300,156,1,+156
history,TX00,16103,20200527,84210,0,1096200,1096300,1096300,157,1,+157
history,TX00,16104,20200527,84215,0,1096200,1096300,1096300,159,1,+159
history,TX00,16105,20200527,84220,0,1096200,1096300,1096300,157,1,+157
history,TX00,16106,20200527,84225,0,1096200,1096300,1096300,158,1,+158
history,TX00,16107,20200527,84230,0,1096200,1096300,1096300,159,1,+159
history,TX00,16108,20200527,84235,0,1096200,1096300,1096200,159,1,-159
history,TX00,16109,20200527,84240,0,1096200,1096300,1096300,158,1,+158
history,TX00,16110,20200527,84245,0,1096200,1096300,1096300,159,1,+159
history,TX00,16111,20200527,84250,0,1096200,1096300,1096300,160,1,+160
history,TX00,16112,20200527,84255,0,1096200,1096300,1096300,158,1,+158
history,TX00,16113,20200527,84300,0,1096200,1096300,1096300,161,1,+161
history,TX00,16114,20200527,84305,0,1096200,1096300,1096200,167,1,-167
history,TX00,16115,20200527,84310,0,1096200,1096300,1096300,167,1,+167
history,TX00,16116,20200527,84315,0,1096200,1096300,1096300,171,1,+171
history,TX00,16117,20200527,84320,0,1096200,1096300,1096300,171,1,+171
history,TX00,16118,20200527,84325,0,1096200,1096300,1096300,172,1,+172
history,TX00,16119,20200527,84330,0,1096200,1096300,1096200,177,1,-177
history,TX00,16120,20200527,84335,0,1096200,1096300,1096300,180,1,+180
history,TX00,16121,20200527,84340,0,1096200,1096300,1096300,181,1,+181
history,TX00,16122,20200527,84345,0,1096200,1096300,1096300,181,1,+181
history,TX00,16123,20200527,84350,0,1096200,1096300,1096300,181,1,+181
history,TX00,16124,20200527,84355,0,1096200,1096300,1096300,183,1,+183
history,TX00,16125,20200527,84400,0,1096200,1096300,1096300,189,1,+189
history,TX00,16126,20200527,84405,0,1096200,1096300,1096300,192,1,+192
history,TX00,16127,20200527,84410,0,1096200,1096300,1096300,200,1,+200
history,TX00,16128,20200527,84415,0,1096200,1096300,1096300,205,1,+205
history,TX00,16129,20200527,84420,0,1096200,1096300,1096300,209,1,+209
history,TX00,16130,20200527,84425,0,1096300,1096400,1096300,215,1,-215
history,TX00,16131,20200527,84430,0,1096300,1096400,1096300,218,1,-218
history,TX00,16132,20200527,84435,0,1096300,1096400,1096200,228,1,-228
history,TX00,16133,20200527,84440,0,1096200,1096300,1096100,269,1,-269
history,TX00,16134,20200527,84445,0,1096000,1096100,1096100,279,1,+279
history,TX00,16135,20200527,84450,0,1096100,1096200,1096100,296,1,-296
history,TX00,16136,20200527,84455,0,1096100,1096200,1096100,328,1,-328
history,TX00,16137,20200527,84500,2000,1096100,1096200,1096200,342,0,+342
history,TX00,16138,20200527,84500,16000,1096200,1096300,1096300,1,0,+1
history,TX00,16139,20200527,84500,19000,1096200,1096300,1096300,1,0,+1
history,TX00,16140,20200527,84500,73000,1096200,1096300,1096200,8,0,-8
history,TX00,16141,20200527,84500,93000,1096200,1096300,1096200,1,0,-1
history,TX00,16142,20200527,84500,97000,1096200,1096300,1096200,1,0,-1
history,TX00,16143,20200527,84500,98000,1096200,1096300,1096300,4,0,+4
history,TX00,16144,20200527,84500,123000,1096200,1096300,1096300,11,0,+11
history,TX00,16145,20200527,84500,155000,1096200,1096300,1096200,8,0,-8
history,TX00,16146,20200527,84500,155000,1096200,1096300,1096100,10,0,-10
history,TX00,16147,20200527,84500,179000,1096200,1096300,1096200,2,0,-2
history,TX00,16148,20200527,84500,180000,1096200,1096300,1096100,4,0,-4
history,TX00,16149,20200527,84500,199000,1096200,1096300,1096300,1,0,+1
history,TX00,16150,20200527,84500,206000,1096200,1096300,1096200,1,0,-1
history,TX00,16151,20200527,84500,240000,1096200,1096300,1096200,2,0,-2
history,TX00,16152,20200527,84500,240000,1096200,1096300,1096100,16,0,-16
history,TX00,16153,20200527,84500,261000,1096100,1096200,1096100,13,0,-13
history,TX00,16154,20200527,84500,261000,1096100,1096200,1096000,8,0,-8
history,TX00,16155,20200527,84500,265000,1096100,1096200,1096000,4,0,-4
history,TX00,16156,20200527,84500,267000,1096100,1096200,1096200,2,0,+2
history,TX00,16157,20200527,84500,267000,1096100,1096200,1096300,5,0,+5
history,TX00,16158,20200527,84500,298000,1096100,1096200,1096300,1,0,+1
history,TX00,16159,20200527,84500,301000,1096100,1096200,1096300,4,0,+4
history,TX00,16160,20200527,84500,301000,1096100,1096200,1096400,9,0,+9
history,TX00,16161,20200527,84500,302000,1096100,1096200,1096200,1,0,+1
history,TX00,16162,20200527,84500,302000,1096100,1096200,1096100,1,0,-1
history,TX00,16163,20200527,84500,382000,1096100,1096300,1096100,1,0,-1
history,TX00,16164,20200527,84500,412000,1096100,1096300,1096000,1,0,-1
history,TX00,16165,20200527,84500,425000,1096100,1096300,1096200,1,0,#1
history,TX00,16166,20200527,84500,425000,1096100,1096300,1096300,3,0,+3
history,TX00,16167,20200527,84500,426000,1096100,1096300,1096300,2,0,+2
history,TX00,16168,20200527,84500,443000,1096100,1096300,1096100,1,0,-1
history,TX00,16169,20200527,84500,483000,1096100,1096300,1096200,1,0,#1
history,TX00,16170,20200527,84500,483000,1096100,1096300,1096100,3,0,-3
history,TX00,16171,20200527,84500,510000,1096100,1096300,1096300,2,0,+2
history,TX00,16172,20200527,84500,511000,1096100,1096300,1096100,2,0,-2
history,TX00,16173,20200527,84500,545000,1096100,1096300,1096100,1,0,-1
history,TX00,16174,20200527,84500,562000,1096100,1096300,1096100,2,0,-2
history,TX00,16175,20200527,84500,569000,1096100,1096300,1096100,2,0,-2
history,TX00,16176,20200527,84500,569000,1096100,1096300,1096000,2,0,-2
history,TX00,16177,20200527,84500,572000,1096100,1096300,1096000,1,0,-1
history,TX00,16178,20200527,84500,578000,1096100,1096300,1096000,2,0,-2
history,TX00,16179,20200527,84500,580000,1096100,1096300,1096000,1,0,-1
history,TX00,16180,20200527,84500,581000,1096100,1096300,1096000,1,0,-1
history,TX00,16181,20200527,84500,584000,1096100,1096300,1096000,1,0,-1
history,TX00,16182,20200527,84500,585000,1096100,1096300,1096000,3,0,-3
history,TX00,16183,20200527,84500,597000,1096100,1096300,1096000,1,0,-1
history,TX00,16184,20200527,84500,598000,1096100,1096300,1096200,1,0,#1
history,TX00,16185,20200527,84500,610000,1096100,1096300,1096200,1,0,#1
history,TX00,16186,20200527,84500,656000,1096000,1096300,1096300,2,0,+2
history,TX00,16187,20200527,84500,661000,1096000,1096300,1096400,8,0,+8
history,TX00,16188,20200527,84500,663000,1096000,1096300,1096200,2,0,#2
history,TX00,16189,20200527,84500,672000,1096000,1096300,1096100,4,0,#4
history,TX00,16190,20200527,84500,695000,1096000,1096300,1096100,1,0,#1
history,TX00,16191,20200527,84500,707000,1096000,1096300,1096100,4,0,#4
history,TX00,16192,20200527,84500,717000,1096000,1096300,1096000,1,0,-1
history,TX00,16193,20200527,84500,718000,1096000,1096300,1096000,3,0,-3
history,TX00,16194,20200527,84500,726000,1096000,1096300,1096000,11,0,-11
history,TX00,16195,20200527,84500,726000,1096000,1096300,1095900,1,0,-1
history,TX00,16196,20200527,84500,732000,1096000,1096300,1095900,1,0,-1
history,TX00,16197,20200527,84500,736000,1096000,1096300,1095900,1,0,-1
history,TX00,16198,20200527,84500,749000,1095900,1096000,1096000,1,0,+1
history,TX00,16199,20200527,84500,756000,1095900,1096000,1095900,3,0,-3
history,TX00,16200,20200527,84500,779000,1095900,1096000,1095900,2,0,-2
history,TX00,16201,20200527,84500,790000,1095900,1096000,1096000,2,0,+2
history,TX00,16202,20200527,84500,792000,1095900,1096000,1095900,1,0,-1
history,TX00,16203,20200527,84500,793000,1095900,1096000,1095900,3,0,-3
history,TX00,16204,20200527,84500,793000,1095900,1096000,1095900,3,0,-3
history,TX00,16205,20200527,84500,798000,1095900,1096000,1095900,1,0,-1
history,TX00,16206,20200527,84500,810000,1095900,1096000,1095900,1,0,-1
history,TX00,16207,20200527,84500,829000,1095900,1096000,1096000,2,0,+2
history,TX00,16208,20200527,84500,838000,1095900,1096000,1095900,1,0,-1
history,TX00,16209,20200527,84500,839000,1095900,1096000,1095900,2,0,-2
history,TX00,16210,20200527,84500,841000,1095900,1096000,1095800,2,0,-2
history,TX00,16211,20200527,84500,851000,1095900,1096000,1096000,1,0,+1
history,TX00,16212,20200527,84500,858000,1095900,1096000,1095900,2,0,-2
history,TX00,16213,20200527,84500,858000,1095900,1096000,1095800,1,0,-1
history,TX00,16214,20200527,84500,862000,1095900,1096000,1096000,12,0,+12
history,TX00,16215,20200527,84500,864000,1095900,1096000,1096000,1,0,+1
history,TX00,16216,20200527,84500,864000,1095900,1096000,1096000,1,0,+1
history,TX00,16217,20200527,84500,883000,1096000,1096100,1096100,1,0,+1
history,TX00,16218,20200527,84500,901000,1096000,1096100,1096100,1,0,+1
history,TX00,16219,20200527,84500,901000,1096000,1096100,1096200,1,0,+1
history,TX00,16220,20200527,84500,901000,1096000,1096100,1096300,2,0,+2
history,TX00,16221,20200527,84500,912000,1096000,1096100,1096100,1,0,+1
history,TX00,16222,20200527,84500,914000,1096000,1096100,1096100,2,0,+2
history,TX00,16223,20200527,84500,914000,1096000,1096100,1096000,2,0,-2
history,TX00,16224,20200527,84500,915000,1096000,1096100,1096300,4,0,+4
history,TX00,16225,20200527,84500,915000,1096000,1096100,1096300,3,0,+3
history,TX00,16226,20200527,84500,915000,1096000,1096100,1096300,1,0,+1
history,TX00,16227,20200527,84500,915000,1096000,1096100,1096200,3,0,+3
history,TX00,16228,20200527,84500,917000,1096000,1096100,1096200,1,0,+1
history,TX00,16229,20200527,84500,930000,1096000,1096100,1096100,2,0,+2
history,TX00,16230,20200527,84500,939000,1096000,1096100,1096100,2,0,+2
history,TX00,16231,20200527,84500,977000,1096000,1096100,1096300,1,0,+1
history,TX00,16232,20200527,84501,39000,1096100,1096300,1096100,2,0,-2
history,TX00,16233,20200527,84501,43000,1096100,1096300,1096100,1,0,-1
history,TX00,16234,20200527,84501,63000,1096100,1096300,1096100,1,0,-1
history,TX00,16235,20200527,84501,65000,1096100,1096300,1096100,1,0,-1
history,TX00,16236,20200527,84501,67000,1096100,1096300,1096100,1,0,-1
history,TX00,16237,20200527,84501,77000,1096100,1096300,1096000,1,0,-1
history,TX00,16238,20200527,84501,116000,1096100,1096300,1096200,1,0,#1
history,TX00,16239,20200527,84501,116000,1096100,1096300,1096300,4,0,+4
history,TX00,16240,20200527,84501,125000,1096100,1096300,1096200,1,0,#1
history,TX00,16241,20200527,84501,125000,1096100,1096300,1096100,1,0,-1
history,TX00,16242,20200527,84501,164000,1096100,1096300,1096100,1,0,-1
history,TX00,16243,20200527,84501,189000,1096100,1096300,1096100,1,0,-1
history,TX00,16244,20200527,84501,196000,1096100,1096300,1096300,2,0,+2
history,TX00,16245,20200527,84501,198000,1096100,1096300,1096000,1,0,-1
history,TX00,16246,20200527,84501,202000,1096100,1096300,1096300,2,0,+2
history,TX00,16247,20200527,84501,206000,1096100,1096300,1096100,4,0,-4
history,TX00,16248,20200527,84501,249000,1096000,1096200,1096000,1,0,-1
history,TX00,16249,20200527,84501,277000,1096000,1096200,1096100,3,0,#3
history,TX00,16250,20200527,84501,277000,1096000,1096200,1096200,1,0,+1
history,TX00,16251,20200527,84501,277000,1096000,1096200,1096000,1,0,-1
history,TX00,16252,20200527,84501,277000,1096000,1096200,1096000,2,0,-2
history,TX00,16253,20200527,84501,280000,1096000,1096200,1096100,1,0,#1
history,TX00,16254,20200527,84501,336000,1096000,1096200,1096000,2,0,-2
history,TX00,16255,20200527,84501,365000,1096000,1096200,1095900,1,0,-1
history,TX00,16256,20200527,84501,365000,1096000,1096200,1095900,2,0,-2
history,TX00,16257,20200527,84501,375000,1095900,1096100,1096100,1,0,+1
history,TX00,16258,20200527,84501,387000,1095900,1096100,1095900,1,0,-1
history,TX00,16259,20200527,84501,417000,1095900,1096100,1096100,2,0,+2
history,TX00,16260,20200527,84501,417000,1095900,1096100,1096200,4,0,+4
history,TX00,16261,20200527,84501,417000,1095900,1096100,1096200,9,0,+9
history,TX00,16262,20200527,84501,475000,1095900,1096100,1096000,2,0,#2
history,TX00,16263,20200527,84501,489000,1095900,1096100,1096200,1,0,+1
history,TX00,16264,20200527,84501,534000,1096000,1096200,1096200,3,0,+3
history,TX00,16265,20200527,84501,542000,1096000,1096200,1096100,1,0,#1
history,TX00,16266,20200527,84501,545000,1096000,1096200,1096000,2,0,-2
history,TX00,16267,20200527,84501,620000,1096000,1096200,1096000,6,0,-6
history,TX00,16268,20200527,84501,623000,1096000,1096200,1096000,1,0,-1
history,TX00,16269,20200527,84501,647000,1096000,1096200,1096000,1,0,-1
history,TX00,16270,20200527,84501,653000,1096000,1096200,1096000,1,0,-1
history,TX00,16271,20200527,84501,653000,1096000,1096200,1095900,3,0,-3
history,TX00,16272,20200527,84501,706000,1096000,1096200,1096000,3,0,-3
history,TX00,16273,20200527,84501,716000,1096000,1096200,1095900,2,0,-2
history,TX00,16274,20200527,84501,744000,1095900,1096200,1095900,4,0,-4
history,TX00,16275,20200527,84501,748000,1095900,1096200,1096000,1,0,#1
history,TX00,16276,20200527,84501,788000,1095900,1096200,1096100,1,0,#1
history,TX00,16277,20200527,84501,826000,1095900,1096200,1096000,1,0,#1
history,TX00,16278,20200527,84501,826000,1095900,1096200,1095900,1,0,-1
history,TX00,16279,20200527,84501,829000,1095900,1096200,1095900,2,0,-2
history,TX00,16280,20200527,84501,862000,1095900,1096200,1096000,1,0,#1
history,TX00,16281,20200527,84501,862000,1095900,1096200,1095900,3,0,-3
history,TX00,16282,20200527,84501,862000,1095900,1096200,1095800,2,0,-2
history,TX00,16283,20200527,84501,889000,1095900,1096200,1095900,1,0,-1
history,TX00,16284,20200527,84501,955000,1095900,1096200,1095900,2,0,-2
history,TX00,16285,20200527,84501,976000,1095900,1096200,1096000,3,0,#3
history,TX00,16286,20200527,84501,976000,1095900,1096200,1095900,1,0,-1
history,TX00,16287,20200527,84502,32000,1095900,1096100,1095900,1,0,-1
history,TX00,16288,20200527,84502,46000,1095900,1096100,1095900,1,0,-1
history,TX00,16289,20200527,84502,59000,1095900,1096100,1095900,2,0,-2
history,TX00,16290,20200527,84502,59000,1095900,1096100,1095800,2,0,-2
history,TX00,16291,20200527,84502,61000,1095900,1096100,1096000,4,0,#4
history,TX00,16292,20200527,84502,119000,1095900,1096100,1096100,1,0,+1
history,TX00,16293,20200527,84502,204000,1095900,1096100,1096000,1,0,#1
history,TX00,16294,20200527,84502,204000,1095900,1096100,1095900,1,0,-1
history,TX00,16295,20200527,84502,218000,1095900,1096100,1096100,1,0,+1
history,TX00,16296,20200527,84502,279000,1095900,1096200,1096200,1,0,+1
history,TX00,16297,20200527,84502,330000,1095900,1096200,1095900,6,0,-6
history,TX00,16298,20200527,84502,348000,1095900,1096200,1095900,1,0,-1
history,TX00,16299,20200527,84502,359000,1095900,1096200,1095900,3,0,-3
history,TX00,16300,20200527,84502,369000,1095900,1096200,1095900,1,0,-1
history,TX00,16301,20200527,84502,373000,1095900,1096200,1095900,1,0,-1
history,TX00,16302,20200527,84502,373000,1095900,1096200,1095800,1,0,-1
history,TX00,16303,20200527,84502,376000,1095900,1096200,1096100,1,0,#1
history,TX00,16304,20200527,84502,386000,1095900,1096200,1096200,2,0,+2
history,TX00,16305,20200527,84502,443000,1095900,1096200,1096100,1,0,#1
history,TX00,16306,20200527,84502,500000,1095900,1096000,1096000,5,0,+5
history,TX00,16307,20200527,84502,524000,1095900,1096000,1095900,2,0,-2
history,TX00,16308,20200527,84502,556000,1095900,1096000,1096000,3,0,+3
history,TX00,16309,20200527,84502,658000,1095900,1096000,1096000,16,0,+16
history,TX00,16310,20200527,84502,712000,1095900,1096000,1096000,2,0,+2
history,TX00,16311,20200527,84502,713000,1095900,1096000,1096000,1,0,+1
history,TX00,16312,20200527,84502,737000,1095900,1096000,1096000,2,0,+2
history,TX00,16313,20200527,84502,798000,1095900,1096100,1095900,1,0,-1
history,TX00,16314,20200527,84502,826000,1095900,1096100,1096100,1,0,+1
history,TX00,16315,20200527,84502,827000,1095900,1096100,1096100,1,0,+1
history,TX00,16316,20200527,84502,907000,1095900,1096200,1095900,2,0,-2
history,TX00,16317,20200527,84502,910000,1095900,1096200,1095900,3,0,-3
history,TX00,16318,20200527,84502,910000,1095900,1096200,1095800,1,0,-1
history,TX00,16319,20200527,84503,2000,1095900,1096100,1096100,1,0,+1
history,TX00,16320,20200527,84503,3000,1095900,1096100,1096100,1,0,+1
history,TX00,16321,20200527,84503,6000,1095900,1096100,1096100,1,0,+1
history,TX00,16322,20200527,84503,46000,1095900,1096100,1096200,1,0,+1
history,TX00,16323,20200527,84503,65000,1095900,1096100,1096100,4,0,+4
history,TX00,16324,20200527,84503,82000,1095900,1096100,1096000,1,0,#1
history,TX00,16325,20200527,84503,133000,1095900,1096100,1095900,5,0,-5
history,TX00,16326,20200527,84503,206000,1095900,1096100,1096100,4,0,+4
history,TX00,16327,20200527,84503,239000,1095900,1096100,1096100,1,0,+1
history,TX00,16328,20200527,84503,299000,1096000,1096200,1096000,1,0,-1
