status,stockNo,nPtr,lDate,lTimehms,lTimemillismicros,nBid,nAsk,nClose,nQty,nSimulate,addSubNQty
history,TX00,21597,20200604,8:30:05,0,0,0,11414,7,1,7
history,TX00,21598,20200604,8:30:10,0,11414,11439,11401,21,1,-21
history,TX00,21599,20200604,8:30:15,0,11401,11439,11401,21,1,-21
history,TX00,21600,20200604,8:30:20,0,11401,11439,11400,25,1,-25
history,TX00,21601,20200604,8:30:25,0,11400,11439,11401,25,1,#25
history,TX00,21602,20200604,8:30:30,0,11401,11433,11401,25,1,-25
history,TX00,21603,20200604,8:30:35,0,11401,11433,11401,25,1,-25
history,TX00,21604,20200604,8:30:40,0,11401,11433,11402,25,1,#25
history,TX00,21605,20200604,8:30:45,0,11402,11433,11401,27,1,-27
history,TX00,21606,20200604,8:30:50,0,11401,11425,11401,27,1,-27
history,TX00,21607,20200604,8:30:55,0,11401,11425,11401,27,1,-27
history,TX00,21608,20200604,8:31:00,0,11401,11425,11401,27,1,-27
history,TX00,21609,20200604,8:31:05,0,11401,11425,11414,28,1,#28
history,TX00,21610,20200604,8:31:10,0,11414,11425,11414,29,1,-29
history,TX00,21611,20200604,8:31:15,0,11414,11425,11411,31,1,-31
history,TX00,21612,20200604,8:31:20,0,11411,11414,11420,28,1,28
history,TX00,21613,20200604,8:31:25,0,11420,11425,11420,28,1,-28
history,TX00,21614,20200604,8:31:30,0,11420,11425,11418,28,1,-28
history,TX00,21615,20200604,8:31:35,0,11418,11425,11418,28,1,-28
history,TX00,21616,20200604,8:31:40,0,11418,11425,11418,28,1,-28
history,TX00,21617,20200604,8:31:45,0,11418,11425,11418,28,1,-28
history,TX00,21618,20200604,8:31:50,0,11418,11425,11418,28,1,-28
history,TX00,21619,20200604,8:31:55,0,11418,11425,11418,28,1,-28
history,TX00,21620,20200604,8:32:00,0,11418,11425,11418,28,1,-28
history,TX00,21621,20200604,8:32:05,0,11418,11425,11419,28,1,#28
history,TX00,21622,20200604,8:32:10,0,11419,11425,11419,28,1,-28
history,TX00,21623,20200604,8:32:15,0,11419,11425,11420,28,1,#28
history,TX00,21624,20200604,8:32:20,0,11420,11425,11420,28,1,-28
history,TX00,21625,20200604,8:32:25,0,11420,11425,11418,28,1,-28
history,TX00,21626,20200604,8:32:30,0,11418,11425,11418,28,1,-28
history,TX00,21627,20200604,8:32:35,0,11418,11425,11420,28,1,#28
history,TX00,21628,20200604,8:32:40,0,11420,11425,11420,28,1,-28
history,TX00,21629,20200604,8:32:45,0,11420,11425,11420,32,1,-32
history,TX00,21630,20200604,8:32:50,0,11420,11425,11420,28,1,-28
history,TX00,21631,20200604,8:32:55,0,11420,11425,11420,28,1,-28
history,TX00,21632,20200604,8:33:00,0,11420,11425,11420,28,1,-28
history,TX00,21633,20200604,8:33:05,0,11420,11425,11420,32,1,-32
history,TX00,21634,20200604,8:33:10,0,11420,11425,11421,28,1,#28
history,TX00,21635,20200604,8:33:15,0,11421,11425,11420,30,1,-30
history,TX00,21636,20200604,8:33:20,0,11420,11425,11420,30,1,-30
history,TX00,21637,20200604,8:33:25,0,11420,11425,11420,30,1,-30
history,TX00,21638,20200604,8:33:30,0,11420,11425,11420,30,1,-30
history,TX00,21639,20200604,8:33:35,0,11420,11425,11420,29,1,-29
history,TX00,21640,20200604,8:33:40,0,11420,11425,11409,43,1,-43
history,TX00,21641,20200604,8:33:45,0,11409,11425,11420,39,1,#39
history,TX00,21642,20200604,8:33:50,0,11420,11425,11420,44,1,-44
history,TX00,21643,20200604,8:33:55,0,11420,11425,11420,43,1,-43
history,TX00,21644,20200604,8:34:00,0,11420,11425,11420,34,1,-34
history,TX00,21645,20200604,8:34:05,0,11420,11425,11420,30,1,-30
history,TX00,21646,20200604,8:34:10,0,11420,11425,11420,30,1,-30
history,TX00,21647,20200604,8:34:15,0,11420,11425,11420,33,1,-33
history,TX00,21648,20200604,8:34:20,0,11420,11425,11420,30,1,-30
history,TX00,21649,20200604,8:34:25,0,11420,11425,11420,31,1,-31
history,TX00,21650,20200604,8:34:30,0,11420,11425,11412,64,1,-64
history,TX00,21651,20200604,8:34:35,0,11412,11425,11411,68,1,-68
history,TX00,21652,20200604,8:34:40,0,11411,11425,11412,64,1,#64
history,TX00,21653,20200604,8:34:45,0,11412,11425,11420,31,1,#31
history,TX00,21654,20200604,8:34:50,0,11420,11425,11420,31,1,-31
history,TX00,21655,20200604,8:34:55,0,11420,11425,11420,31,1,-31
history,TX00,21656,20200604,8:35:00,0,11420,11425,11420,32,1,-32
history,TX00,21657,20200604,8:35:05,0,11420,11425,11420,32,1,-32
history,TX00,21658,20200604,8:35:10,0,11420,11425,11420,33,1,-33
history,TX00,21659,20200604,8:35:15,0,11420,11425,11420,33,1,-33
history,TX00,21660,20200604,8:35:20,0,11420,11425,11420,33,1,-33
history,TX00,21661,20200604,8:35:25,0,11420,11425,11420,33,1,-33
history,TX00,21662,20200604,8:35:30,0,11420,11425,11420,33,1,-33
history,TX00,21663,20200604,8:35:35,0,11420,11425,11420,33,1,-33
history,TX00,21664,20200604,8:35:40,0,11420,11425,11420,34,1,-34
history,TX00,21665,20200604,8:35:45,0,11420,11425,11420,34,1,-34
history,TX00,21666,20200604,8:35:50,0,11420,11425,11420,39,1,-39
history,TX00,21667,20200604,8:35:55,0,11420,11425,11420,37,1,-37
history,TX00,21668,20200604,8:36:00,0,11420,11425,11420,37,1,-37
history,TX00,21669,20200604,8:36:05,0,11420,11425,11420,37,1,-37
history,TX00,21670,20200604,8:36:10,0,11420,11425,11420,38,1,-38
history,TX00,21671,20200604,8:36:15,0,11420,11425,11420,38,1,-38
history,TX00,21672,20200604,8:36:20,0,11420,11425,11420,38,1,-38
history,TX00,21673,20200604,8:36:25,0,11420,11425,11420,43,1,-43
history,TX00,21674,20200604,8:36:30,0,11420,11425,11420,43,1,-43
history,TX00,21675,20200604,8:36:35,0,11420,11425,11420,45,1,-45
history,TX00,21676,20200604,8:36:40,0,11420,11425,11420,45,1,-45
history,TX00,21677,20200604,8:36:45,0,11420,11424,11420,45,1,-45
history,TX00,21678,20200604,8:36:50,0,11420,11424,11420,45,1,-45
history,TX00,21679,20200604,8:36:55,0,11420,11424,11420,45,1,-45
history,TX00,21680,20200604,8:37:00,0,11420,11425,11425,47,1,47
history,TX00,21681,20200604,8:37:05,0,11425,11428,11425,47,1,-47
history,TX00,21682,20200604,8:37:10,0,11425,11428,11425,47,1,-47
history,TX00,21683,20200604,8:37:15,0,11425,11428,11425,47,1,-47
history,TX00,21684,20200604,8:37:20,0,11425,11428,11425,46,1,-46
history,TX00,21685,20200604,8:37:25,0,11425,11428,11425,46,1,-46
history,TX00,21686,20200604,8:37:30,0,11425,11428,11425,46,1,-46
history,TX00,21687,20200604,8:37:35,0,11425,11428,11425,46,1,-46
history,TX00,21688,20200604,8:37:40,0,11425,11428,11425,46,1,-46
history,TX00,21689,20200604,8:37:45,0,11425,11428,11425,46,1,-46
history,TX00,21690,20200604,8:37:50,0,11425,11428,11427,46,1,#46
history,TX00,21691,20200604,8:37:55,0,11427,11428,11427,46,1,-46
history,TX00,21692,20200604,8:38:00,0,11427,11428,11427,46,1,-46
history,TX00,21693,20200604,8:38:05,0,11427,11428,11427,47,1,-47
history,TX00,21694,20200604,8:38:10,0,11427,11428,11427,47,1,-47
history,TX00,21695,20200604,8:38:15,0,11427,11428,11425,57,1,-57
history,TX00,21696,20200604,8:38:20,0,11425,11428,11425,57,1,-57
history,TX00,21697,20200604,8:38:25,0,11425,11428,11425,57,1,-57
history,TX00,21698,20200604,8:38:30,0,11425,11428,11425,57,1,-57
history,TX00,21699,20200604,8:38:35,0,11425,11428,11425,57,1,-57
history,TX00,21700,20200604,8:38:40,0,11425,11428,11425,62,1,-62
history,TX00,21701,20200604,8:38:45,0,11425,11428,11425,64,1,-64
history,TX00,21702,20200604,8:38:50,0,11425,11428,11425,63,1,-63
history,TX00,21703,20200604,8:38:55,0,11425,11428,11425,63,1,-63
history,TX00,21704,20200604,8:39:00,0,11425,11428,11425,64,1,-64
history,TX00,21705,20200604,8:39:05,0,11425,11428,11425,68,1,-68
history,TX00,21706,20200604,8:39:10,0,11425,11428,11425,65,1,-65
history,TX00,21707,20200604,8:39:15,0,11425,11428,11425,64,1,-64
history,TX00,21708,20200604,8:39:20,0,11425,11428,11425,64,1,-64
history,TX00,21709,20200604,8:39:25,0,11425,11428,11425,64,1,-64
history,TX00,21710,20200604,8:39:30,0,11425,11428,11425,65,1,-65
history,TX00,21711,20200604,8:39:35,0,11425,11428,11425,68,1,-68
history,TX00,21712,20200604,8:39:40,0,11425,11428,11425,65,1,-65
history,TX00,21713,20200604,8:39:45,0,11425,11428,11425,66,1,-66
history,TX00,21714,20200604,8:39:50,0,11425,11428,11425,68,1,-68
history,TX00,21715,20200604,8:39:55,0,11425,11428,11425,67,1,-67
history,TX00,21716,20200604,8:40:00,0,11425,11428,11425,67,1,-67
history,TX00,21717,20200604,8:40:05,0,11425,11428,11425,71,1,-71
history,TX00,21718,20200604,8:40:10,0,11425,11428,11425,71,1,-71
history,TX00,21719,20200604,8:40:15,0,11425,11428,11425,71,1,-71
history,TX00,21720,20200604,8:40:20,0,11425,11428,11425,70,1,-70
history,TX00,21721,20200604,8:40:25,0,11425,11428,11425,70,1,-70
history,TX00,21722,20200604,8:40:30,0,11425,11428,11425,70,1,-70
history,TX00,21723,20200604,8:40:35,0,11425,11428,11425,70,1,-70
history,TX00,21724,20200604,8:40:40,0,11425,11428,11425,83,1,-83
history,TX00,21725,20200604,8:40:45,0,11422,11428,11425,83,1,#83
history,TX00,21726,20200604,8:40:50,0,11425,11428,11425,85,1,-85
history,TX00,21727,20200604,8:40:55,0,11425,11426,11425,85,1,-85
history,TX00,21728,20200604,8:41:00,0,11425,11426,11425,86,1,-86
history,TX00,21729,20200604,8:41:05,0,11425,11426,11425,86,1,-86
history,TX00,21730,20200604,8:41:10,0,11425,11426,11425,86,1,-86
history,TX00,21731,20200604,8:41:15,0,11425,11426,11425,86,1,-86
history,TX00,21732,20200604,8:41:20,0,11425,11426,11425,84,1,-84
history,TX00,21733,20200604,8:41:25,0,11425,11426,11425,85,1,-85
history,TX00,21734,20200604,8:41:30,0,11425,11426,11425,88,1,-88
history,TX00,21735,20200604,8:41:35,0,11425,11426,11425,90,1,-90
history,TX00,21736,20200604,8:41:40,0,11425,11428,11425,93,1,-93
history,TX00,21737,20200604,8:41:45,0,11425,11426,11425,93,1,-93
history,TX00,21738,20200604,8:41:50,0,11425,11426,11425,93,1,-93
history,TX00,21739,20200604,8:41:55,0,11425,11426,11425,96,1,-96
history,TX00,21740,20200604,8:42:00,0,11425,11426,11425,100,1,-100
history,TX00,21741,20200604,8:42:05,0,11425,11426,11425,100,1,-100
history,TX00,21742,20200604,8:42:10,0,11425,11426,11425,101,1,-101
history,TX00,21743,20200604,8:42:15,0,11425,11426,11425,106,1,-106
history,TX00,21744,20200604,8:42:20,0,11425,11426,11425,108,1,-108
history,TX00,21745,20200604,8:42:25,0,11425,11426,11425,107,1,-107
history,TX00,21746,20200604,8:42:30,0,11425,11426,11425,107,1,-107
history,TX00,21747,20200604,8:42:35,0,11425,11426,11425,107,1,-107
history,TX00,21748,20200604,8:42:40,0,11425,11426,11425,103,1,-103
history,TX00,21749,20200604,8:42:45,0,11425,11426,11425,103,1,-103
history,TX00,21750,20200604,8:42:50,0,11425,11426,11425,109,1,-109
history,TX00,21751,20200604,8:42:55,0,11425,11426,11425,109,1,-109
history,TX00,21752,20200604,8:43:00,0,11425,11426,11425,105,1,-105
history,TX00,21753,20200604,8:43:05,0,11425,11426,11425,106,1,-106
history,TX00,21754,20200604,8:43:10,0,11425,11426,11425,117,1,-117
history,TX00,21755,20200604,8:43:15,0,11425,11426,11425,119,1,-119
history,TX00,21756,20200604,8:43:20,0,11425,11426,11421,131,1,-131
history,TX00,21757,20200604,8:43:25,0,11421,11424,11421,132,1,-132
history,TX00,21758,20200604,8:43:30,0,11421,11424,11423,139,1,#139
history,TX00,21759,20200604,8:43:35,0,11423,11424,11421,153,1,-153
history,TX00,21760,20200604,8:43:40,0,11421,11424,11421,155,1,-155
history,TX00,21761,20200604,8:43:45,0,11421,11424,11421,155,1,-155
history,TX00,21762,20200604,8:43:50,0,11421,11424,11421,161,1,-161
history,TX00,21763,20200604,8:43:55,0,11421,11424,11421,162,1,-162
history,TX00,21764,20200604,8:44:00,0,11421,11424,11422,163,1,#163
history,TX00,21765,20200604,8:44:05,0,11422,11424,11423,163,1,#163
history,TX00,21766,20200604,8:44:10,0,11423,11424,11423,163,1,-163
history,TX00,21767,20200604,8:44:15,0,11423,11424,11423,179,1,-179
history,TX00,21768,20200604,8:44:20,0,11423,11424,11423,189,1,-189
history,TX00,21769,20200604,8:44:25,0,11423,11424,11423,196,1,-196
history,TX00,21770,20200604,8:44:30,0,11423,11424,11421,211,1,-211
history,TX00,21771,20200604,8:44:35,0,11421,11422,11421,231,1,-231
history,TX00,21772,20200604,8:44:40,0,11421,11422,11421,242,1,-242
history,TX00,21773,20200604,8:44:45,0,11421,11422,11420,273,1,-273
history,TX00,21774,20200604,8:44:50,0,11420,11421,11420,313,1,-313
history,TX00,21775,20200604,8:44:55,0,11420,11421,11419,360,1,-360
history,TX00,21776,20200604,8:45:00,40000,11419,11420,11419,467,0,-467
history,TX00,21777,20200604,8:45:00,47000,11418,11419,11419,12,0,12
history,TX00,21778,20200604,8:45:00,55000,11418,11419,11418,1,0,-1
history,TX00,21779,20200604,8:45:00,55000,11418,11419,11419,1,0,1
history,TX00,21780,20200604,8:45:00,55000,11418,11419,11419,1,0,1
history,TX00,21781,20200604,8:45:00,56000,11418,11419,11419,8,0,8
history,TX00,21782,20200604,8:45:00,58000,11418,11419,11418,1,0,-1
history,TX00,21783,20200604,8:45:00,102000,11418,11420,11419,2,0,#2
history,TX00,21784,20200604,8:45:00,103000,11419,11420,11419,2,0,-2
history,TX00,21785,20200604,8:45:00,128000,11418,11420,11418,9,0,-9
history,TX00,21786,20200604,8:45:00,128000,11418,11420,11417,11,0,-11
history,TX00,21787,20200604,8:45:00,128000,11418,11420,11416,18,0,-18
history,TX00,21788,20200604,8:45:00,128000,11418,11420,11415,13,0,-13
history,TX00,21789,20200604,8:45:00,128000,11418,11420,11414,5,0,-5
history,TX00,21790,20200604,8:45:00,178000,11418,11420,11414,1,0,-1
history,TX00,21791,20200604,8:45:00,231000,11418,11420,11414,4,0,-4
history,TX00,21792,20200604,8:45:00,241000,11414,11419,11414,1,0,-1
history,TX00,21793,20200604,8:45:00,242000,11414,11419,11414,1,0,-1
history,TX00,21794,20200604,8:45:00,248000,11414,11419,11414,1,0,-1
history,TX00,21795,20200604,8:45:00,261000,11414,11419,11414,1,0,-1
history,TX00,21796,20200604,8:45:00,290000,11414,11419,11414,3,0,-3
history,TX00,21797,20200604,8:45:00,290000,11414,11419,11413,11,0,-11
history,TX00,21798,20200604,8:45:00,290000,11414,11419,11412,11,0,-11
history,TX00,21799,20200604,8:45:00,290000,11414,11419,11411,4,0,-4
history,TX00,21800,20200604,8:45:00,296000,11414,11419,11412,2,0,-2
history,TX00,21801,20200604,8:45:00,296000,11414,11419,11411,2,0,-2
history,TX00,21802,20200604,8:45:00,297000,11414,11419,11411,1,0,-1
history,TX00,21803,20200604,8:45:00,302000,11414,11419,11411,4,0,-4
history,TX00,21804,20200604,8:45:00,305000,11414,11419,11411,1,0,-1
history,TX00,21805,20200604,8:45:00,319000,11414,11419,11411,1,0,-1
history,TX00,21806,20200604,8:45:00,334000,11414,11419,11411,2,0,-2
history,TX00,21807,20200604,8:45:00,367000,11411,11415,11411,6,0,-6
history,TX00,21808,20200604,8:45:00,371000,11411,11415,11411,2,0,-2
history,TX00,21809,20200604,8:45:00,374000,11411,11415,11410,4,0,-4
history,TX00,21810,20200604,8:45:00,376000,11411,11415,11410,3,0,-3
history,TX00,21811,20200604,8:45:00,379000,11411,11415,11412,1,0,#1
history,TX00,21812,20200604,8:45:00,391000,11411,11415,11411,1,0,-1
history,TX00,21813,20200604,8:45:00,460000,11411,11415,11412,2,0,#2
history,TX00,21814,20200604,8:45:00,468000,11411,11415,11412,2,0,#2
history,TX00,21815,20200604,8:45:00,468000,11411,11415,11411,4,0,-4
history,TX00,21816,20200604,8:45:00,488000,11411,11413,11411,2,0,-2
history,TX00,21817,20200604,8:45:00,490000,11411,11413,11411,1,0,-1
history,TX00,21818,20200604,8:45:00,497000,11411,11413,11411,1,0,-1
history,TX00,21819,20200604,8:45:00,498000,11411,11413,11411,3,0,-3
history,TX00,21820,20200604,8:45:00,500000,11411,11413,11413,1,0,1
history,TX00,21821,20200604,8:45:00,502000,11411,11413,11413,3,0,3
history,TX00,21822,20200604,8:45:00,502000,11411,11413,11414,3,0,3
history,TX00,21823,20200604,8:45:00,504000,11411,11413,11411,1,0,-1
history,TX00,21824,20200604,8:45:00,504000,11411,11413,11410,1,0,-1
history,TX00,21825,20200604,8:45:00,504000,11411,11413,11415,3,0,3
history,TX00,21826,20200604,8:45:00,516000,11411,11413,11411,1,0,-1
history,TX00,21827,20200604,8:45:00,522000,11411,11413,11411,2,0,-2
history,TX00,21828,20200604,8:45:00,527000,11411,11413,11411,5,0,-5
history,TX00,21829,20200604,8:45:00,527000,11411,11413,11410,1,0,-1
history,TX00,21830,20200604,8:45:00,533000,11411,11413,11410,4,0,-4
history,TX00,21831,20200604,8:45:00,541000,11411,11413,11414,3,0,3
history,TX00,21832,20200604,8:45:00,542000,11411,11413,11410,2,0,-2
history,TX00,21833,20200604,8:45:00,544000,11411,11413,11410,1,0,-1
history,TX00,21834,20200604,8:45:00,544000,11411,11413,11409,3,0,-3
history,TX00,21835,20200604,8:45:00,547000,11411,11413,11414,2,0,2
history,TX00,21836,20200604,8:45:00,547000,11411,11413,11415,1,0,1
history,TX00,21837,20200604,8:45:00,547000,11411,11413,11416,2,0,2
history,TX00,21838,20200604,8:45:00,558000,11411,11413,11409,1,0,-1
history,TX00,21839,20200604,8:45:00,585000,11411,11413,11409,1,0,-1
history,TX00,21840,20200604,8:45:00,587000,11411,11413,11415,2,0,2
history,TX00,21841,20200604,8:45:00,604000,11411,11413,11410,1,0,-1
history,TX00,21842,20200604,8:45:00,606000,11411,11413,11410,3,0,-3
history,TX00,21843,20200604,8:45:00,609000,11410,11415,11410,2,0,-2
history,TX00,21844,20200604,8:45:00,609000,11410,11415,11410,1,0,-1
history,TX00,21845,20200604,8:45:00,614000,11410,11415,11409,1,0,-1
history,TX00,21846,20200604,8:45:00,614000,11410,11415,11409,1,0,-1
history,TX00,21847,20200604,8:45:00,617000,11410,11415,11415,1,0,1
history,TX00,21848,20200604,8:45:00,618000,11410,11415,11409,1,0,-1
history,TX00,21849,20200604,8:45:00,619000,11410,11415,11409,1,0,-1
history,TX00,21850,20200604,8:45:00,619000,11410,11415,11409,1,0,-1
history,TX00,21851,20200604,8:45:00,638000,11410,11415,11410,1,0,-1
history,TX00,21852,20200604,8:45:00,638000,11410,11415,11409,3,0,-3
history,TX00,21853,20200604,8:45:00,654000,11410,11415,11409,1,0,-1
history,TX00,21854,20200604,8:45:00,668000,11410,11415,11409,1,0,-1
history,TX00,21855,20200604,8:45:00,671000,11410,11415,11409,1,0,-1
history,TX00,21856,20200604,8:45:00,677000,11410,11415,11409,1,0,-1
history,TX00,21857,20200604,8:45:00,708000,11410,11415,11409,2,0,-2
history,TX00,21858,20200604,8:45:00,710000,11410,11415,11409,1,0,-1
history,TX00,21859,20200604,8:45:00,712000,11410,11415,11408,4,0,-4
history,TX00,21860,20200604,8:45:00,736000,11408,11412,11408,2,0,-2
history,TX00,21861,20200604,8:45:00,737000,11408,11412,11408,1,0,-1
history,TX00,21862,20200604,8:45:00,755000,11408,11412,11408,1,0,-1
history,TX00,21863,20200604,8:45:00,757000,11408,11412,11408,1,0,-1
history,TX00,21864,20200604,8:45:00,758000,11408,11412,11408,7,0,-7
history,TX00,21865,20200604,8:45:00,767000,11408,11412,11408,1,0,-1
history,TX00,21866,20200604,8:45:00,776000,11408,11412,11408,1,0,-1
history,TX00,21867,20200604,8:45:00,783000,11408,11412,11408,1,0,-1
history,TX00,21868,20200604,8:45:00,800000,11408,11412,11410,1,0,#1
history,TX00,21869,20200604,8:45:00,801000,11408,11412,11408,1,0,-1
history,TX00,21870,20200604,8:45:00,808000,11408,11412,11408,4,0,-4
history,TX00,21871,20200604,8:45:00,811000,11408,11412,11408,1,0,-1
history,TX00,21872,20200604,8:45:00,812000,11408,11412,11408,1,0,-1
history,TX00,21873,20200604,8:45:00,825000,11408,11412,11407,1,0,-1
history,TX00,21874,20200604,8:45:00,836000,11408,11412,11407,1,0,-1
history,TX00,21875,20200604,8:45:00,839000,11408,11412,11407,1,0,-1
history,TX00,21876,20200604,8:45:00,849000,11408,11412,11407,1,0,-1
history,TX00,21877,20200604,8:45:00,850000,11408,11412,11407,1,0,-1
history,TX00,21878,20200604,8:45:00,851000,11408,11412,11407,13,0,-13
history,TX00,21879,20200604,8:45:00,851000,11408,11412,11407,1,0,-1
history,TX00,21880,20200604,8:45:00,852000,11408,11412,11407,2,0,-2
history,TX00,21881,20200604,8:45:00,861000,11406,11408,11406,1,0,-1
history,TX00,21882,20200604,8:45:00,863000,11406,11408,11407,2,0,#2
history,TX00,21883,20200604,8:45:00,869000,11406,11408,11406,1,0,-1
history,TX00,21884,20200604,8:45:00,895000,11406,11408,11406,1,0,-1
history,TX00,21885,20200604,8:45:00,896000,11406,11408,11406,1,0,-1
history,TX00,21886,20200604,8:45:00,896000,11406,11408,11406,1,0,-1
history,TX00,21887,20200604,8:45:00,896000,11406,11408,11406,1,0,-1
history,TX00,21888,20200604,8:45:00,908000,11406,11408,11406,1,0,-1
history,TX00,21889,20200604,8:45:00,912000,11406,11408,11408,1,0,1
history,TX00,21890,20200604,8:45:00,913000,11406,11408,11408,1,0,1
history,TX00,21891,20200604,8:45:00,913000,11406,11408,11409,1,0,1
history,TX00,21892,20200604,8:45:00,932000,11406,11408,11407,1,0,#1
history,TX00,21893,20200604,8:45:00,939000,11406,11408,11407,1,0,#1
history,TX00,21894,20200604,8:45:00,940000,11406,11408,11407,1,0,#1
history,TX00,21895,20200604,8:45:00,945000,11406,11408,11409,2,0,2
history,TX00,21896,20200604,8:45:00,960000,11406,11408,11407,1,0,#1
history,TX00,21897,20200604,8:45:00,981000,11406,11408,11407,1,0,#1
history,TX00,21898,20200604,8:45:01,19000,11407,11409,11407,1,0,-1
history,TX00,21899,20200604,8:45:01,24000,11407,11409,11409,2,0,2
history,TX00,21900,20200604,8:45:01,24000,11407,11409,11410,4,0,4
history,TX00,21901,20200604,8:45:01,25000,11407,11409,11410,14,0,14
history,TX00,21902,20200604,8:45:01,31000,11407,11409,11408,1,0,#1
history,TX00,21903,20200604,8:45:01,48000,11407,11409,11408,1,0,#1
history,TX00,21904,20200604,8:45:01,67000,11407,11409,11407,1,0,-1
history,TX00,21905,20200604,8:45:01,67000,11407,11409,11406,6,0,-6
history,TX00,21906,20200604,8:45:01,76000,11407,11409,11409,1,0,1
history,TX00,21907,20200604,8:45:01,76000,11407,11409,11410,1,0,1
history,TX00,21908,20200604,8:45:01,76000,11407,11409,11410,5,0,5
history,TX00,21909,20200604,8:45:01,76000,11407,11409,11410,2,0,2
history,TX00,21910,20200604,8:45:01,76000,11407,11409,11408,1,0,#1
history,TX00,21911,20200604,8:45:01,76000,11407,11409,11407,3,0,-3
history,TX00,21912,20200604,8:45:01,76000,11407,11409,11407,1,0,-1
history,TX00,21913,20200604,8:45:01,84000,11407,11409,11407,1,0,-1
history,TX00,21914,20200604,8:45:01,91000,11407,11409,11407,2,0,-2
history,TX00,21915,20200604,8:45:01,93000,11407,11409,11407,1,0,-1
history,TX00,21916,20200604,8:45:01,94000,11407,11409,11406,2,0,-2
history,TX00,21917,20200604,8:45:01,95000,11407,11409,11411,1,0,1
history,TX00,21918,20200604,8:45:01,110000,11407,11411,11407,1,0,-1
history,TX00,21919,20200604,8:45:01,133000,11407,11411,11407,1,0,-1
history,TX00,21920,20200604,8:45:01,136000,11407,11411,11410,1,0,#1
history,TX00,21921,20200604,8:45:01,137000,11407,11411,11407,1,0,-1
history,TX00,21922,20200604,8:45:01,144000,11407,11411,11407,3,0,-3
history,TX00,21923,20200604,8:45:01,144000,11407,11411,11406,3,0,-3
history,TX00,21924,20200604,8:45:01,149000,11407,11411,11411,1,0,1
history,TX00,21925,20200604,8:45:01,204000,11407,11411,11407,2,0,-2
history,TX00,21926,20200604,8:45:01,221000,11407,11411,11407,2,0,-2
history,TX00,21927,20200604,8:45:01,238000,11406,11411,11411,1,0,1
history,TX00,21928,20200604,8:45:01,244000,11406,11411,11406,1,0,-1
history,TX00,21929,20200604,8:45:01,246000,11406,11411,11411,1,0,1
history,TX00,21930,20200604,8:45:01,277000,11406,11411,11410,1,0,#1
history,TX00,21931,20200604,8:45:01,304000,11406,11411,11407,1,0,#1
history,TX00,21932,20200604,8:45:01,308000,11406,11411,11406,1,0,-1
history,TX00,21933,20200604,8:45:01,320000,11406,11411,11406,1,0,-1
history,TX00,21934,20200604,8:45:01,329000,11406,11411,11406,1,0,-1
history,TX00,21935,20200604,8:45:01,329000,11406,11411,11406,1,0,-1
history,TX00,21936,20200604,8:45:01,329000,11406,11411,11406,1,0,-1
history,TX00,21937,20200604,8:45:01,340000,11406,11411,11406,1,0,-1
history,TX00,21938,20200604,8:45:01,348000,11406,11411,11408,1,0,#1
history,TX00,21939,20200604,8:45:01,349000,11406,11411,11406,1,0,-1
history,TX00,21940,20200604,8:45:01,373000,11406,11408,11406,1,0,-1
history,TX00,21941,20200604,8:45:01,382000,11406,11408,11406,1,0,-1
history,TX00,21942,20200604,8:45:01,382000,11406,11408,11405,9,0,-9
history,TX00,21943,20200604,8:45:01,395000,11406,11408,11407,1,0,#1
history,TX00,21944,20200604,8:45:01,399000,11406,11408,11405,2,0,-2
history,TX00,21945,20200604,8:45:01,422000,11406,11408,11405,1,0,-1
history,TX00,21946,20200604,8:45:01,422000,11406,11408,11405,2,0,-2
history,TX00,21947,20200604,8:45:01,480000,11406,11408,11405,1,0,-1
history,TX00,21948,20200604,8:45:01,502000,11405,11407,11407,1,0,1
history,TX00,21949,20200604,8:45:01,503000,11405,11407,11407,1,0,1
history,TX00,21950,20200604,8:45:01,520000,11405,11407,11407,1,0,1
history,TX00,21951,20200604,8:45:01,539000,11405,11407,11406,1,0,#1
history,TX00,21952,20200604,8:45:01,541000,11405,11407,11408,1,0,1
history,TX00,21953,20200604,8:45:01,541000,11405,11407,11410,2,0,2
history,TX00,21954,20200604,8:45:01,573000,11405,11407,11406,1,0,#1
history,TX00,21955,20200604,8:45:01,579000,11405,11407,11406,1,0,#1
history,TX00,21956,20200604,8:45:01,592000,11405,11407,11409,1,0,1
history,TX00,21957,20200604,8:45:01,642000,11405,11410,11405,1,0,-1
history,TX00,21958,20200604,8:45:01,645000,11405,11410,11405,1,0,-1
history,TX00,21959,20200604,8:45:01,646000,11405,11410,11405,4,0,-4
history,TX00,21960,20200604,8:45:01,646000,11405,11410,11404,5,0,-5
history,TX00,21961,20200604,8:45:01,658000,11405,11410,11404,2,0,-2
history,TX00,21962,20200604,8:45:01,671000,11405,11410,11409,1,0,#1
history,TX00,21963,20200604,8:45:01,707000,11405,11410,11410,1,0,1
history,TX00,21964,20200604,8:45:01,728000,11405,11410,11407,1,0,#1
history,TX00,21965,20200604,8:45:01,787000,11405,11409,11408,1,0,#1
history,TX00,21966,20200604,8:45:01,787000,11405,11409,11409,4,0,4
history,TX00,21967,20200604,8:45:01,826000,11405,11409,11406,1,0,#1
history,TX00,21968,20200604,8:45:01,826000,11405,11409,11405,1,0,-1
